CONTRACT_ID|PLAN_ID|RXCUI|TIER|QUANTITY_LIMIT_YN|QUANTITY_LIMIT_AMOUNT|QUANTITY_LIMIT_DAYS|PRIOR_AUTH_YN|STEP_THERAPY_YN|CAPPED_BENEFIT_YN|GAP_COV
H3815|021|803348|4|0| | |N|N|N|N
H3815|021|803353|4|0| | |N|N|N|N
H3815|021|312950|3|1|6|30|N|N|N|N
H3815|021|1357010|4|0| | |N|N|N|N
H3815|021|991486|4|0| | |N|N|N|N
H3815|021|1367410|3|0| | |N|N|N|N
H3815|021|310410|3|0| | |N|N|N|N
H3815|021|309594|4|0| | |N|N|N|N
H3815|021|200172|4|0| | |N|N|N|N
H3815|021|903291|4|0| | |N|N|N|N
H3815|021|283417|4|0| | |N|N|N|N
H3815|021|314229|3|1|6|30|N|N|N|N
H3815|021|991528|4|0| | |N|N|N|N
H3815|021|314228|3|1|6|30|N|N|N|N
H3815|023|968766|4|0| | |N|N|N|N
H3815|023|900038|4|0| | |N|N|N|N
H3815|023|197397|4|0| | |N|N|N|N
H3815|023|803348|4|0| | |N|N|N|N
H3815|023|803353|4|0| | |N|N|N|N
H3815|023|312950|3|1|6|30|N|N|N|N
H3815|023|1357010|4|0| | |N|N|N|N
H3815|023|991486|4|0| | |N|N|N|N
H3815|023|1367410|3|0| | |N|N|N|N
H3815|023|310410|3|0| | |N|N|N|N
H3815|023|309594|4|0| | |N|N|N|N
H3815|023|200172|4|0| | |N|N|N|N
H3815|023|903291|4|0| | |N|N|N|N
H3815|023|283417|4|0| | |N|N|N|N
H3815|023|314229|3|1|6|30|N|N|N|N
H3815|023|991528|4|0| | |N|N|N|N
H3815|023|314228|3|1|6|30|N|N|N|N
H3815|026|968766|4|0| | |N|N|N|N
H3815|026|900038|4|0| | |N|N|N|N
H3815|026|197397|4|0| | |N|N|N|N
H3815|026|803348|4|0| | |N|N|N|N
H3815|026|803353|4|0| | |N|N|N|N
H3815|026|312950|3|1|6|30|N|N|N|N
H3815|026|1357010|4|0| | |N|N|N|N
H3815|026|991486|4|0| | |N|N|N|N
H3815|026|1367410|3|0| | |N|N|N|N
H3815|026|310410|3|0| | |N|N|N|N
H3815|026|309594|4|0| | |N|N|N|N
H3815|026|200172|4|0| | |N|N|N|N
H3815|026|903291|4|0| | |N|N|N|N
H3815|026|283417|4|0| | |N|N|N|N
H3815|026|314229|3|1|6|30|N|N|N|N
H3815|026|991528|4|0| | |N|N|N|N
H3815|026|314228|3|1|6|30|N|N|N|N
H3815|028|968766|4|0| | |N|N|N|N
H3815|028|900038|4|0| | |N|N|N|N
H3815|028|197397|4|0| | |N|N|N|N
H3815|028|803348|4|0| | |N|N|N|N
H3815|028|803353|4|0| | |N|N|N|N
H3815|028|312950|3|1|6|30|N|N|N|N
H3815|028|1357010|4|0| | |N|N|N|N
H3815|028|991486|4|0| | |N|N|N|N
H3815|028|1367410|3|0| | |N|N|N|N
H3815|028|310410|3|0| | |N|N|N|N
H3815|028|309594|4|0| | |N|N|N|N
H3815|028|200172|4|0| | |N|N|N|N
H3815|028|903291|4|0| | |N|N|N|N
H3815|028|283417|4|0| | |N|N|N|N
H3815|028|314229|3|1|6|30|N|N|N|N
H3815|028|991528|4|0| | |N|N|N|N
H3815|028|314228|3|1|6|30|N|N|N|N
H3815|029|968766|4|0| | |N|N|N|N
H3815|029|900038|4|0| | |N|N|N|N
H3815|029|197397|4|0| | |N|N|N|N
H3815|029|803348|4|0| | |N|N|N|N
H3815|029|803353|4|0| | |N|N|N|N
H3815|029|312950|3|1|6|30|N|N|N|N
H3815|029|1357010|4|0| | |N|N|N|N
H3815|029|991486|4|0| | |N|N|N|N
H3815|029|1367410|3|0| | |N|N|N|N
H3815|029|310410|3|0| | |N|N|N|N
H3815|029|309594|4|0| | |N|N|N|N
H3815|029|200172|4|0| | |N|N|N|N
H3815|029|903291|4|0| | |N|N|N|N
H3815|029|283417|4|0| | |N|N|N|N
H3815|029|314229|3|1|6|30|N|N|N|N
H3815|029|991528|4|0| | |N|N|N|N
H3815|029|314228|3|1|6|30|N|N|N|N
H3815|030|968766|4|0| | |N|N|N|N
H3815|030|900038|4|0| | |N|N|N|N
H3815|030|197397|4|0| | |N|N|N|N
H3815|030|803348|4|0| | |N|N|N|N
H3815|030|803353|4|0| | |N|N|N|N
H3815|030|312950|3|1|6|30|N|N|N|N
H3815|030|1357010|4|0| | |N|N|N|N
H3815|030|991486|4|0| | |N|N|N|N
H3815|030|1367410|3|0| | |N|N|N|N
H3815|030|310410|3|0| | |N|N|N|N
H3815|030|309594|4|0| | |N|N|N|N
H3815|030|200172|4|0| | |N|N|N|N
H3815|030|903291|4|0| | |N|N|N|N
H3815|030|283417|4|0| | |N|N|N|N
H3815|030|314229|3|1|6|30|N|N|N|N
H3815|030|991528|4|0| | |N|N|N|N
H3815|030|314228|3|1|6|30|N|N|N|N
H3815|031|968766|4|0| | |N|N|N|N
H3815|031|900038|4|0| | |N|N|N|N
H3815|031|197397|4|0| | |N|N|N|N
H3815|031|803348|4|0| | |N|N|N|N
H3815|031|803353|4|0| | |N|N|N|N
H3815|031|312950|3|1|6|30|N|N|N|N
H3815|031|1357010|4|0| | |N|N|N|N
H3815|031|991486|4|0| | |N|N|N|N
H3815|031|1367410|3|0| | |N|N|N|N
H3815|031|310410|3|0| | |N|N|N|N
H3815|031|309594|4|0| | |N|N|N|N
H3815|031|200172|4|0| | |N|N|N|N
H3815|031|903291|4|0| | |N|N|N|N
H3815|031|283417|4|0| | |N|N|N|N
H3815|031|314229|3|1|6|30|N|N|N|N
H3815|031|991528|4|0| | |N|N|N|N
H3815|031|314228|3|1|6|30|N|N|N|N
H3815|032|968766|4|0| | |N|N|N|N
H3815|032|900038|4|0| | |N|N|N|N
H3815|032|197397|4|0| | |N|N|N|N
H3815|032|803348|4|0| | |N|N|N|N
H3815|032|803353|4|0| | |N|N|N|N
H3815|032|312950|3|1|6|30|N|N|N|N
H3815|032|1357010|4|0| | |N|N|N|N
H3815|032|991486|4|0| | |N|N|N|N
H3815|032|1367410|3|0| | |N|N|N|N
H3815|032|310410|3|0| | |N|N|N|N
H3815|032|309594|4|0| | |N|N|N|N
H3815|032|200172|4|0| | |N|N|N|N
H3815|032|903291|4|0| | |N|N|N|N
H3815|032|283417|4|0| | |N|N|N|N
H3815|032|314229|3|1|6|30|N|N|N|N
H3815|032|991528|4|0| | |N|N|N|N
H3815|032|314228|3|1|6|30|N|N|N|N
H3815|033|968766|4|0| | |N|N|N|N
H3815|033|900038|4|0| | |N|N|N|N
H3815|033|197397|4|0| | |N|N|N|N
H3815|033|803348|4|0| | |N|N|N|N
H3815|033|803353|4|0| | |N|N|N|N
H3815|033|312950|3|1|6|30|N|N|N|N
H3815|033|1357010|4|0| | |N|N|N|N
H3815|033|991486|4|0| | |N|N|N|N
H3815|033|1367410|3|0| | |N|N|N|N
H3815|033|310410|3|0| | |N|N|N|N
H3815|033|309594|4|0| | |N|N|N|N
H3815|033|200172|4|0| | |N|N|N|N
H3815|033|903291|4|0| | |N|N|N|N
H3815|033|283417|4|0| | |N|N|N|N
H3815|033|314229|3|1|6|30|N|N|N|N
H3815|033|991528|4|0| | |N|N|N|N
H3815|033|314228|3|1|6|30|N|N|N|N
H3815|034|968766|4|0| | |N|N|N|N
H3815|034|900038|4|0| | |N|N|N|N
H3815|034|197397|4|0| | |N|N|N|N
H3815|034|803348|4|0| | |N|N|N|N
H3815|034|803353|4|0| | |N|N|N|N
H3815|034|312950|3|1|6|30|N|N|N|N
H3815|034|1357010|4|0| | |N|N|N|N
H3815|034|991486|4|0| | |N|N|N|N
H3815|034|1367410|3|0| | |N|N|N|N
H3815|034|310410|3|0| | |N|N|N|N
H3815|034|309594|4|0| | |N|N|N|N
H3815|034|200172|4|0| | |N|N|N|N
H3815|034|903291|4|0| | |N|N|N|N
H3815|034|283417|4|0| | |N|N|N|N
H3815|034|314229|3|1|6|30|N|N|N|N
H3815|034|991528|4|0| | |N|N|N|N
H3815|034|314228|3|1|6|30|N|N|N|N
H3815|035|968766|4|0| | |N|N|N|N
H3815|035|900038|4|0| | |N|N|N|N
H3815|035|197397|4|0| | |N|N|N|N
H3815|035|803348|4|0| | |N|N|N|N
H3815|035|803353|4|0| | |N|N|N|N
H3815|035|312950|3|1|6|30|N|N|N|N
H3815|035|1357010|4|0| | |N|N|N|N
H3815|035|991486|4|0| | |N|N|N|N
H3815|035|1367410|3|0| | |N|N|N|N
H3815|035|310410|3|0| | |N|N|N|N
H3815|035|309594|4|0| | |N|N|N|N
H3815|035|200172|4|0| | |N|N|N|N
H3815|035|903291|4|0| | |N|N|N|N
H3815|035|283417|4|0| | |N|N|N|N
H3815|035|314229|3|1|6|30|N|N|N|N
H3815|035|991528|4|0| | |N|N|N|N
H3815|035|314228|3|1|6|30|N|N|N|N
H3815|036|968766|4|0| | |N|N|N|N
H3815|036|900038|4|0| | |N|N|N|N
H3815|036|197397|4|0| | |N|N|N|N
H3815|036|803348|4|0| | |N|N|N|N
H3815|036|803353|4|0| | |N|N|N|N
H3815|036|312950|3|1|6|30|N|N|N|N
H3815|036|1357010|4|0| | |N|N|N|N
H3815|036|991486|4|0| | |N|N|N|N
H3815|036|1367410|3|0| | |N|N|N|N
H3815|036|310410|3|0| | |N|N|N|N
H3815|036|309594|4|0| | |N|N|N|N
H3815|036|200172|4|0| | |N|N|N|N
H3815|036|903291|4|0| | |N|N|N|N
H3815|036|283417|4|0| | |N|N|N|N
H3815|036|314229|3|1|6|30|N|N|N|N
H3815|036|991528|4|0| | |N|N|N|N
H3815|036|314228|3|1|6|30|N|N|N|N
H3815|037|968766|4|0| | |N|N|N|N
H3815|037|900038|4|0| | |N|N|N|N
H3815|037|197397|4|0| | |N|N|N|N
H3815|037|803348|4|0| | |N|N|N|N
H3815|037|803353|4|0| | |N|N|N|N
H3815|037|312950|3|1|6|30|N|N|N|N
H3815|037|1357010|4|0| | |N|N|N|N
H3815|037|991486|4|0| | |N|N|N|N
H3815|037|1367410|3|0| | |N|N|N|N
H3815|037|310410|3|0| | |N|N|N|N
H3815|037|309594|4|0| | |N|N|N|N
H3815|037|200172|4|0| | |N|N|N|N
H3815|037|903291|4|0| | |N|N|N|N
H3815|037|283417|4|0| | |N|N|N|N
H3815|037|314229|3|1|6|30|N|N|N|N
H3815|037|991528|4|0| | |N|N|N|N
H3815|037|314228|3|1|6|30|N|N|N|N
H3817|011|312950|1|1|4|30|N|N|N|N
H3817|011|1367410|1|0| | |N|N|N|N
H3817|011|310410|1|0| | |N|N|N|N
H3817|011|309594|1|0| | |N|N|N|N
H3817|011|314229|1|1|4|30|N|N|N|N
H3817|011|314228|1|1|4|30|N|N|N|N
H3828|001|403957|2|1|4|30|N|N|N|N
H3828|001|402273|2|1|4|30|N|N|N|N
H3828|001|349478|2|1|4|30|N|N|N|N
H3828|001|349479|2|1|4|30|N|N|N|N
H3828|001|349480|2|1|4|30|N|N|N|N
H3828|001|996179|2|1|4|30|N|N|N|N
H3828|001|757707|2|1|30|30|N|N|N|N
H3828|001|484814|2|1|4|30|N|N|N|N
H3828|001|312950|2|1|4|30|N|N|N|N
H3828|001|402019|2|1|4|30|N|N|N|N
H3828|001|314229|2|1|4|30|N|N|N|N
H3828|001|314228|2|1|4|30|N|N|N|N
H3931|004|207839|2|1|10|30|N|N|Y|Y
H3931|004|402273|1|1|4|30|N|N|Y|Y
H3931|004|349478|1|1|4|30|N|N|Y|Y
H3931|004|349479|1|1|4|30|N|N|Y|Y
H3931|004|349480|1|1|4|30|N|N|Y|Y
H3931|004|484814|1|1|4|30|N|N|Y|Y
H3931|004|312950|1|1|4|30|N|N|Y|Y
H3931|004|402019|1|1|4|30|N|N|Y|Y
H3931|004|1367410|1|0| | |N|N|N|Y
H3931|004|310410|1|1|30|30|N|N|N|Y
H3931|004|314229|1|1|4|30|N|N|Y|Y
H3931|004|314228|1|1|4|30|N|N|Y|Y
H3931|102|207839|2|1|10|30|N|N|Y|Y
H3931|102|402273|1|1|4|30|N|N|Y|Y
H3931|102|349478|1|1|4|30|N|N|Y|Y
H3931|102|349479|1|1|4|30|N|N|Y|Y
H3931|102|349480|1|1|4|30|N|N|Y|Y
H3931|102|484814|1|1|4|30|N|N|Y|Y
H3931|102|312950|1|1|4|30|N|N|Y|Y
H3931|102|402019|1|1|4|30|N|N|Y|Y
H3931|102|1367410|1|0| | |N|N|N|Y
H3931|102|310410|1|1|30|30|N|N|N|Y
H3931|102|314229|1|1|4|30|N|N|Y|Y
H3931|102|314228|1|1|4|30|N|N|Y|Y
H3931|107|207839|2|1|10|30|N|N|Y|Y
H3931|107|402273|1|1|4|30|N|N|Y|Y
H3931|107|349478|1|1|4|30|N|N|Y|Y
H3931|107|349479|1|1|4|30|N|N|Y|Y
H3931|107|349480|1|1|4|30|N|N|Y|Y
H3931|107|484814|1|1|4|30|N|N|Y|Y
H3931|107|312950|1|1|4|30|N|N|Y|Y
H3931|107|402019|1|1|4|30|N|N|Y|Y
H3931|107|1367410|1|0| | |N|N|N|Y
H3931|107|310410|1|1|30|30|N|N|N|Y
H3931|107|314229|1|1|4|30|N|N|Y|Y
H3931|107|314228|1|1|4|30|N|N|Y|Y
H3959|001|207839|2|1|10|30|N|N|Y|Y
H3959|001|402273|1|1|4|30|N|N|Y|Y
H3959|001|349478|1|1|4|30|N|N|Y|Y
H3959|001|349479|1|1|4|30|N|N|Y|Y
H3959|001|349480|1|1|4|30|N|N|Y|Y
H3959|001|484814|1|1|4|30|N|N|Y|Y
H3959|001|312950|1|1|4|30|N|N|Y|Y
H3959|001|402019|1|1|4|30|N|N|Y|Y
H3959|001|1367410|1|0| | |N|N|N|Y
H3959|001|310410|1|1|30|30|N|N|N|Y
H3959|001|314229|1|1|4|30|N|N|Y|Y
H3959|001|314228|1|1|4|30|N|N|Y|Y
H3959|002|207839|2|1|10|30|N|N|Y|Y
H3959|002|402273|1|1|4|30|N|N|Y|Y
H3959|002|349478|1|1|4|30|N|N|Y|Y
H3959|002|349479|1|1|4|30|N|N|Y|Y
H3959|002|349480|1|1|4|30|N|N|Y|Y
H3959|002|484814|1|1|4|30|N|N|Y|Y
H3959|002|312950|1|1|4|30|N|N|Y|Y
H3959|002|402019|1|1|4|30|N|N|Y|Y
H3959|002|1367410|1|0| | |N|N|N|Y
H3959|002|310410|1|1|30|30|N|N|N|Y
H3959|002|314229|1|1|4|30|N|N|Y|Y
H3959|002|314228|1|1|4|30|N|N|Y|Y
H3959|010|207839|2|1|10|30|N|N|Y|Y
H3959|010|402273|1|1|4|30|N|N|Y|Y
H3959|010|349478|1|1|4|30|N|N|Y|Y
H3959|010|349479|1|1|4|30|N|N|Y|Y
H3959|010|349480|1|1|4|30|N|N|Y|Y
H3959|010|484814|1|1|4|30|N|N|Y|Y
H3959|010|312950|1|1|4|30|N|N|Y|Y
H3959|010|402019|1|1|4|30|N|N|Y|Y
H3959|010|1367410|1|0| | |N|N|N|Y
H3959|010|310410|1|1|30|30|N|N|N|Y
H3959|010|314229|1|1|4|30|N|N|Y|Y
H3959|010|314228|1|1|4|30|N|N|Y|Y
H3959|011|207839|2|1|10|30|N|N|Y|Y
H3959|011|402273|1|1|4|30|N|N|Y|Y
H3959|011|349478|1|1|4|30|N|N|Y|Y
H3959|011|349479|1|1|4|30|N|N|Y|Y
H3959|011|349480|1|1|4|30|N|N|Y|Y
H3959|011|484814|1|1|4|30|N|N|Y|Y
H3959|011|312950|1|1|4|30|N|N|Y|Y
H3959|011|402019|1|1|4|30|N|N|Y|Y
H3959|011|1367410|1|0| | |N|N|N|Y
H3959|011|310410|1|1|30|30|N|N|N|Y
H3959|011|314229|1|1|4|30|N|N|Y|Y
H3959|011|314228|1|1|4|30|N|N|Y|Y
H3959|032|207839|2|1|10|30|N|N|Y|Y
H3959|032|402273|1|1|4|30|N|N|Y|Y
H3959|032|349478|1|1|4|30|N|N|Y|Y
H3959|032|349479|1|1|4|30|N|N|Y|Y
H3959|032|349480|1|1|4|30|N|N|Y|Y
H3959|032|484814|1|1|4|30|N|N|Y|Y
H3959|032|312950|1|1|4|30|N|N|Y|Y
H3959|032|402019|1|1|4|30|N|N|Y|Y
H3959|032|1367410|1|0| | |N|N|N|Y
H3959|032|310410|1|1|30|30|N|N|N|Y
H3959|032|314229|1|1|4|30|N|N|Y|Y
H3959|032|314228|1|1|4|30|N|N|Y|Y
H3959|039|207839|2|1|10|30|N|N|Y|Y
H3959|039|402273|1|1|4|30|N|N|Y|Y
H3959|039|349478|1|1|4|30|N|N|Y|Y
H3959|039|349479|1|1|4|30|N|N|Y|Y
H3959|039|349480|1|1|4|30|N|N|Y|Y
H3959|039|484814|1|1|4|30|N|N|Y|Y
H3959|039|312950|1|1|4|30|N|N|Y|Y
H3959|039|402019|1|1|4|30|N|N|Y|Y
H3959|039|1367410|1|0| | |N|N|N|Y
H3959|039|310410|1|1|30|30|N|N|N|Y
H3959|039|314229|1|1|4|30|N|N|Y|Y
H3959|039|314228|1|1|4|30|N|N|Y|Y
H3959|045|207839|2|1|10|30|N|N|Y|Y
H3959|045|402273|1|1|4|30|N|N|Y|Y
H3959|045|349478|1|1|4|30|N|N|Y|Y
H3959|045|349479|1|1|4|30|N|N|Y|Y
H3959|045|349480|1|1|4|30|N|N|Y|Y
H3959|045|484814|1|1|4|30|N|N|Y|Y
H3959|045|312950|1|1|4|30|N|N|Y|Y
H3959|045|402019|1|1|4|30|N|N|Y|Y
H3959|045|1367410|1|0| | |N|N|N|Y
H3959|045|310410|1|1|30|30|N|N|N|Y
H3959|045|314229|1|1|4|30|N|N|Y|Y
H3959|045|314228|1|1|4|30|N|N|Y|Y
H3959|046|207839|2|1|10|30|N|N|Y|Y
H3959|046|402273|1|1|4|30|N|N|Y|Y
H3959|046|349478|1|1|4|30|N|N|Y|Y
H3959|046|349479|1|1|4|30|N|N|Y|Y
H3959|046|349480|1|1|4|30|N|N|Y|Y
H3959|046|484814|1|1|4|30|N|N|Y|Y
H3959|046|312950|1|1|4|30|N|N|Y|Y
H3959|046|402019|1|1|4|30|N|N|Y|Y
H3959|046|1367410|1|0| | |N|N|N|Y
H3959|046|310410|1|1|30|30|N|N|N|Y
H3959|046|314229|1|1|4|30|N|N|Y|Y
H3959|046|314228|1|1|4|30|N|N|Y|Y
H3959|047|207839|2|1|10|30|N|N|Y|Y
H3959|047|402273|1|1|4|30|N|N|Y|Y
H3959|047|349478|1|1|4|30|N|N|Y|Y
H3959|047|349479|1|1|4|30|N|N|Y|Y
H3959|047|349480|1|1|4|30|N|N|Y|Y
H3959|047|484814|1|1|4|30|N|N|Y|Y
H3959|047|312950|1|1|4|30|N|N|Y|Y
H3959|047|402019|1|1|4|30|N|N|Y|Y
H3959|047|1367410|1|0| | |N|N|N|Y
H3959|047|310410|1|1|30|30|N|N|N|Y
H3959|047|314229|1|1|4|30|N|N|Y|Y
H3959|047|314228|1|1|4|30|N|N|Y|Y
H3959|049|207839|2|1|10|30|N|N|Y|Y
H3959|049|402273|1|1|4|30|N|N|Y|Y
H3959|049|349478|1|1|4|30|N|N|Y|Y
H3959|049|349479|1|1|4|30|N|N|Y|Y
H3959|049|349480|1|1|4|30|N|N|Y|Y
H3959|049|484814|1|1|4|30|N|N|Y|Y
H3959|049|312950|1|1|4|30|N|N|Y|Y
H3959|049|402019|1|1|4|30|N|N|Y|Y
H3959|049|1367410|1|0| | |N|N|N|Y
H3959|049|310410|1|1|30|30|N|N|N|Y
H3959|049|314229|1|1|4|30|N|N|Y|Y
H3959|049|314228|1|1|4|30|N|N|Y|Y
H3959|051|207839|2|1|10|30|N|N|Y|Y
H3959|051|402273|1|1|4|30|N|N|Y|Y
H3959|051|349478|1|1|4|30|N|N|Y|Y
H3959|051|349479|1|1|4|30|N|N|Y|Y
H3959|051|349480|1|1|4|30|N|N|Y|Y
H3959|051|484814|1|1|4|30|N|N|Y|Y
H3959|051|312950|1|1|4|30|N|N|Y|Y
H3959|051|402019|1|1|4|30|N|N|Y|Y
H3959|051|1367410|1|0| | |N|N|N|Y
H3959|051|310410|1|1|30|30|N|N|N|Y
H3959|051|314229|1|1|4|30|N|N|Y|Y
H3959|051|314228|1|1|4|30|N|N|Y|Y
H3959|053|207839|2|1|10|30|N|N|Y|Y
H3959|053|402273|1|1|4|30|N|N|Y|Y
H3959|053|349478|1|1|4|30|N|N|Y|Y
H3959|053|349479|1|1|4|30|N|N|Y|Y
H3959|053|349480|1|1|4|30|N|N|Y|Y
H3959|053|484814|1|1|4|30|N|N|Y|Y
H3959|053|312950|1|1|4|30|N|N|Y|Y
H3959|053|402019|1|1|4|30|N|N|Y|Y
H3959|053|1367410|1|0| | |N|N|N|Y
H3959|053|310410|1|1|30|30|N|N|N|Y
H3959|053|314229|1|1|4|30|N|N|Y|Y
H3959|053|314228|1|1|4|30|N|N|Y|Y
H3975|001|402273|1|1|6|30|N|N|N|Y
H3975|001|349478|1|1|6|30|N|N|N|Y
H3975|001|349479|1|1|6|30|N|N|N|Y
H3975|001|349480|1|1|6|30|N|N|N|Y
H3975|001|312950|1|1|6|30|N|N|N|Y
H3975|001|314229|1|1|6|30|N|N|N|Y
H3975|001|314228|1|1|6|30|N|N|N|Y
H4003|019|402096|3|1|4|30|N|N|N|N
H4003|019|402097|3|1|4|30|N|N|N|N
H4003|019|213269|3|1|4|30|N|N|N|N
H4003|019|213270|3|1|4|30|N|N|N|N
H4003|019|213271|3|1|4|30|N|N|N|N
H4003|019|402273|1|1|4|30|N|N|N|N
H4003|019|349478|1|1|4|30|N|N|N|N
H4003|019|349479|1|1|4|30|N|N|N|N
H4003|019|349480|1|1|4|30|N|N|N|N
H4003|019|484814|1|1|4|30|N|N|N|N
H4003|019|312950|1|1|4|30|N|N|N|N
H4003|019|402019|1|1|4|30|N|N|N|N
H4003|019|314229|1|1|4|30|N|N|N|N
H4003|019|314228|1|1|4|30|N|N|N|N
H4003|034|402096|3|1|4|30|N|N|N|N
H4003|034|402097|3|1|4|30|N|N|N|N
H4003|034|213269|3|1|4|30|N|N|N|N
H4003|034|213270|3|1|4|30|N|N|N|N
H4003|034|213271|3|1|4|30|N|N|N|N
H4003|034|402273|1|1|4|30|N|N|N|N
H4003|034|349478|1|1|4|30|N|N|N|N
H4003|034|349479|1|1|4|30|N|N|N|N
H4003|034|349480|1|1|4|30|N|N|N|N
H4003|034|484814|1|1|4|30|N|N|N|N
H4003|034|312950|1|1|4|30|N|N|N|N
H4003|034|402019|1|1|4|30|N|N|N|N
H4003|034|314229|1|1|4|30|N|N|N|N
H4003|034|314228|1|1|4|30|N|N|N|N
H4003|054|402096|3|1|4|30|N|N|N|N
H4003|054|402097|3|1|4|30|N|N|N|N
H4003|054|213269|3|1|4|30|N|N|N|N
H4003|054|213270|3|1|4|30|N|N|N|N
H4003|054|213271|3|1|4|30|N|N|N|N
H4003|054|402273|1|1|4|30|N|N|N|N
H4003|054|349478|1|1|4|30|N|N|N|N
H4003|054|349479|1|1|4|30|N|N|N|N
H4003|054|349480|1|1|4|30|N|N|N|N
H4003|054|484814|1|1|4|30|N|N|N|N
H4003|054|312950|1|1|4|30|N|N|N|N
H4003|054|402019|1|1|4|30|N|N|N|N
H4003|054|314229|1|1|4|30|N|N|N|N
H4003|054|314228|1|1|4|30|N|N|N|N
H4004|056|402096|3|1|4|30|N|N|N|N
H4004|056|402097|3|1|4|30|N|N|N|N
H4004|056|213269|3|1|4|30|N|N|N|N
H4004|056|213270|3|1|4|30|N|N|N|N
H4004|056|213271|3|1|4|30|N|N|N|N
H4004|056|402273|1|1|4|30|N|N|N|N
H4004|056|349478|1|1|4|30|N|N|N|N
H4004|056|349479|1|1|4|30|N|N|N|N
H4004|056|349480|1|1|4|30|N|N|N|N
H4004|056|484814|1|1|4|30|N|N|N|N
H4004|056|312950|1|1|4|30|N|N|N|N
H4004|056|402019|1|1|4|30|N|N|N|N
H4004|056|314229|1|1|4|30|N|N|N|N
H4004|056|314228|1|1|4|30|N|N|N|N
H4004|065|402096|3|1|4|30|N|N|N|N
H4004|065|402097|3|1|4|30|N|N|N|N
H4004|065|213269|3|1|4|30|N|N|N|N
H4004|065|213270|3|1|4|30|N|N|N|N
H4004|065|213271|3|1|4|30|N|N|N|N
H4004|065|402273|1|1|4|30|N|N|N|N
H4004|065|349478|1|1|4|30|N|N|N|N
H4004|065|349479|1|1|4|30|N|N|N|N
H4004|065|349480|1|1|4|30|N|N|N|N
H4004|065|484814|1|1|4|30|N|N|N|N
H4004|065|312950|1|1|4|30|N|N|N|N
H4004|065|402019|1|1|4|30|N|N|N|N
H4004|065|314229|1|1|4|30|N|N|N|N
H4004|065|314228|1|1|4|30|N|N|N|N
H4005|004|402096|4|1|6|30|N|N|N|N
H4005|004|402097|4|1|6|30|N|N|N|N
H4005|004|213269|4|1|6|30|N|N|N|N
H4005|004|213270|4|1|6|30|N|N|N|N
H4005|004|213271|4|1|6|30|N|N|N|N
H4005|004|198102|3|0| | |N|N|N|N
H4005|004|197397|1|0| | |N|N|N|Y
H4005|004|484814|2|1|6|30|N|N|N|Y
H4005|004|312950|2|1|6|30|N|N|N|Y
H4005|004|991486|1|0| | |N|N|N|Y
H4005|004|402019|2|1|6|30|N|N|N|Y
H4005|004|1367410|1|0| | |N|N|N|Y
H4005|004|310410|1|0| | |N|N|N|Y
H4005|004|309594|2|0| | |N|N|N|Y
H4005|004|283417|1|0| | |N|N|N|Y
H4005|004|314229|2|1|6|30|N|N|N|Y
H4005|004|314228|2|1|6|30|N|N|N|Y
H4005|007|402096|4|1|6|30|N|N|N|N
H4005|007|402097|4|1|6|30|N|N|N|N
H4005|007|213269|4|1|6|30|N|N|N|N
H4005|007|213270|4|1|6|30|N|N|N|N
H4005|007|213271|4|1|6|30|N|N|N|N
H4005|007|198102|3|0| | |N|N|N|N
H4005|007|197397|1|0| | |N|N|N|Y
H4005|007|484814|2|1|6|30|N|N|N|Y
H4005|007|312950|2|1|6|30|N|N|N|Y
H4005|007|991486|1|0| | |N|N|N|Y
H4005|007|402019|2|1|6|30|N|N|N|Y
H4005|007|1367410|1|0| | |N|N|N|Y
H4005|007|310410|1|0| | |N|N|N|Y
H4005|007|309594|2|0| | |N|N|N|Y
H4005|007|283417|1|0| | |N|N|N|Y
H4005|007|314229|2|1|6|30|N|N|N|Y
H4005|007|314228|2|1|6|30|N|N|N|Y
H4007|012|312950|1|1|6|30|N|N|N|N
H4007|012|1367410|1|0| | |N|N|N|N
H4007|012|310410|1|0| | |N|N|N|N
H4007|012|309594|1|0| | |N|N|N|N
H4007|012|314229|1|1|6|30|N|N|N|N
H4007|012|314228|1|1|6|30|N|N|N|N
H4007|020|312950|1|1|6|30|N|N|N|N
H4007|020|1367410|1|0| | |N|N|N|N
H4007|020|310410|1|0| | |N|N|N|N
H4007|020|309594|1|0| | |N|N|N|N
H4007|020|314229|1|1|6|30|N|N|N|N
H4007|020|314228|1|1|6|30|N|N|N|N
H4007|021|312950|1|1|6|30|N|N|N|N
H4007|021|1367410|1|0| | |N|N|N|N
H4007|021|310410|1|0| | |N|N|N|N
H4007|021|309594|1|0| | |N|N|N|N
H4007|021|314229|1|1|6|30|N|N|N|N
H4007|021|314228|1|1|6|30|N|N|N|N
H4007|024|312950|1|1|6|30|N|N|N|N
H4007|024|1367410|1|0| | |N|N|N|N
H4007|024|310410|1|0| | |N|N|N|N
H4007|024|309594|1|0| | |N|N|N|N
H4007|024|314229|1|1|6|30|N|N|N|N
H4007|024|314228|1|1|6|30|N|N|N|N
H4007|025|312950|1|1|6|30|N|N|N|N
H4007|025|1367410|1|0| | |N|N|N|N
H4007|025|310410|1|0| | |N|N|N|N
H4007|025|309594|1|0| | |N|N|N|N
H4007|025|314229|1|1|6|30|N|N|N|N
